src_ip,dst_ip,src_port,dst_port,total_packets,total_bytes,mean_packet_length,std_packet_length,flow_duration,mean_inter_arrival_time,std_inter_arrival_time,handshake_ratio,application_data_ratio,alert_ratio,label
::1,::1,8443,8682,9,2435,270.55555555555554,429.9646267391232,2.0182859897613525,0.252285748720169,0.4342786549447047,0.1111111111111111,0.0,0.0,0
::1,::1,8443,2118,9,2435,270.55555555555554,429.9646267391232,2.0121960639953613,0.2515245079994201,0.4333037919104306,0.1111111111111111,0.0,0.0,0
::1,::1,8443,8683,9,2435,270.55555555555554,429.9646267391232,2.031047105789185,0.253880888223648,0.4374609191209059,0.1111111111111111,0.0,0.0,0
::1,::1,8487,8443,10,2311,231.1,452.2686038185715,2.0185799598693848,0.2242866622077094,0.4168963171560528,0.1,0.0,0.0,0
::1,::1,8443,10866,9,2435,270.55555555555554,429.9646267391232,2.022127866744995,0.2527659833431244,0.4356870594026697,0.1111111111111111,0.0,0.0,0
::1,::1,8443,8819,9,2435,270.55555555555554,429.9646267391232,2.023866891860962,0.2529833614826202,0.4358870727556111,0.1111111111111111,0.0,0.0,0
::1,::1,8443,11886,9,2435,270.55555555555554,429.9646267391232,2.0099730491638184,0.2512466311454773,0.4328562658787696,0.1111111111111111,0.0,0.0,0
::1,::1,6063,8443,10,2310,231.0,452.2983528601448,2.009361982345581,0.2232624424828423,0.415175580298899,0.1,0.0,0.0,0
::1,::1,8443,2207,9,2435,270.55555555555554,429.9646267391232,2.026484966278076,0.2533106207847595,0.4365124068558452,0.1111111111111111,0.0,0.0,0
::1,::1,8443,11169,9,2435,270.55555555555554,429.9646267391232,2.0090548992156982,0.2511318624019623,0.4326807865082652,0.1111111111111111,0.0,0.0,0
::1,::1,9460,8443,10,2310,231.0,452.2983528601448,2.0237598419189453,0.2248622046576606,0.4183527651806658,0.1,0.0,0.0,0
::1,::1,8653,8443,10,2311,231.1,452.2686038185715,2.02185606956482,0.224650674396091,0.4178111401554064,0.1,0.0,0.0,0
::1,::1,8443,9465,9,2435,270.55555555555554,429.9646267391232,2.026756048202514,0.2533445060253143,0.4366306940037575,0.1111111111111111,0.0,0.0,0
::1,::1,6255,8443,10,2310,231.0,452.2983528601448,2.0267159938812256,0.2251906659868028,0.4189050844589851,0.1,0.0,0.0,0
::1,::1,8443,6341,9,2435,270.55555555555554,429.9646267391232,2.029260873794556,0.2536576092243194,0.4369931094076449,0.1111111111111111,0.0,0.0,0
::1,::1,6404,8443,10,2310,231.0,452.2983528601448,2.021688938140869,0.2246321042378743,0.4179155257038195,0.1,0.0,0.0,0
::1,::1,8443,11170,9,2435,270.55555555555554,429.9646267391232,2.027574062347412,0.2534467577934265,0.4364323419500118,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6243,9,2435,270.55555555555554,429.9646267391232,2.0194549560546875,0.2524318695068359,0.4347422636181781,0.1111111111111111,0.0,0.0,0
::1,::1,8443,10674,9,2435,270.55555555555554,429.9646267391232,2.020159959793091,0.2525199949741363,0.4351196897663427,0.1111111111111111,0.0,0.0,0
::1,::1,8443,10012,9,2435,270.55555555555554,429.9646267391232,2.030700922012329,0.2538376152515411,0.4371296726619413,0.1111111111111111,0.0,0.0,0
::1,::1,2155,8443,10,2311,231.1,452.2686038185715,2.024669885635376,0.2249633206261528,0.4180966798820523,0.1,0.0,0.0,0
::1,::1,8443,8609,9,2435,270.55555555555554,429.9646267391232,2.020444869995117,0.2525556087493896,0.4339631933832017,0.1111111111111111,0.0,0.0,0
::1,::1,8443,8643,9,2435,270.55555555555554,429.9646267391232,2.0151000022888184,0.2518875002861023,0.4339905540874542,0.1111111111111111,0.0,0.0,0
::1,::1,9948,8443,10,2310,231.0,452.2983528601448,2.017038106918335,0.2241153452131483,0.4169063462380063,0.1,0.0,0.0,0
::1,::1,6319,8443,10,2310,231.0,452.2983528601448,2.0258629322052,0.2250958813561333,0.4187527581671192,0.1,0.0,0.0,0
::1,::1,6073,8443,10,2310,231.0,452.2983528601448,2.013340950012207,0.2237045500013563,0.4160326480199477,0.1,0.0,0.0,0
::1,::1,8443,9864,9,2435,270.55555555555554,429.9646267391232,2.036370038986206,0.2545462548732757,0.4385705983612985,0.1111111111111111,0.0,0.0,0
::1,::1,8443,8508,9,2435,270.55555555555554,429.9646267391232,2.0281219482421875,0.2535152435302734,0.4368131064102244,0.1111111111111111,0.0,0.0,0
::1,::1,6168,8443,10,2310,231.0,452.2983528601448,2.033200025558472,0.2259111139509413,0.4199697886688572,0.1,0.0,0.0,0
::1,::1,8807,8443,10,2310,231.0,452.2983528601448,2.014385938644409,0.2238206598493788,0.4163788068510393,0.1,0.0,0.0,0
::1,::1,8443,6280,9,2435,270.55555555555554,429.9646267391232,2.0388600826263428,0.2548575103282928,0.4391378175386032,0.1111111111111111,0.0,0.0,0
::1,::1,10495,8443,10,2310,231.0,452.2983528601448,2.023977041244507,0.2248863379160563,0.4182583625056669,0.1,0.0,0.0,0
::1,::1,8443,10668,9,2435,270.55555555555554,429.9646267391232,2.0311059951782227,0.2538882493972778,0.4373156894230208,0.1111111111111111,0.0,0.0,0
::1,::1,2117,8443,10,2311,231.1,452.2686038185715,2.025721788406372,0.2250801987118191,0.4190482634093035,0.1,0.0,0.0,0
::1,::1,8443,6173,9,2435,270.55555555555554,429.9646267391232,2.030344009399414,0.2537930011749267,0.4369500248887589,0.1111111111111111,0.0,0.0,0
::1,::1,4406,8443,10,2311,231.1,452.2686038185715,2.014462947845459,0.2238292164272732,0.4163371072560631,0.1,0.0,0.0,0
::1,::1,8443,10582,9,2435,270.55555555555554,429.9646267391232,2.0137040615081787,0.2517130076885223,0.4333441258817803,0.1111111111111111,0.0,0.0,0
::1,::1,8443,10537,10,2499,249.9,396.5066077633512,2.017190933227539,0.224132325914171,0.4170961673970921,0.1,0.0,0.0,0
::1,::1,8443,4254,9,2435,270.55555555555554,429.9646267391232,2.022536039352417,0.2528170049190521,0.4354692796413109,0.1111111111111111,0.0,0.0,0
::1,::1,2149,8443,10,2311,231.1,452.2686038185715,2.0075929164886475,0.2230658796098497,0.4147217880542101,0.1,0.0,0.0,0
::1,::1,8443,11785,9,2435,270.55555555555554,429.9646267391232,2.034888982772827,0.2543611228466034,0.4366501956225809,0.1111111111111111,0.0,0.0,0
::1,::1,8491,8443,10,2311,231.1,452.2686038185715,2.0235860347747803,0.2248428927527533,0.4180857673315312,0.1,0.0,0.0,0
::1,::1,8443,6326,9,2435,270.55555555555554,429.9646267391232,2.024863004684448,0.253107875585556,0.4360976068835933,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6156,9,2435,270.55555555555554,429.9646267391232,2.0161709785461426,0.2520213723182678,0.4339213774827867,0.1111111111111111,0.0,0.0,0
::1,::1,11802,8443,10,2310,231.0,452.2983528601448,2.0235438346862797,0.224838203854031,0.4181253551913114,0.1,0.0,0.0,0
::1,::1,8443,11179,9,2435,270.55555555555554,429.9646267391232,2.019041061401367,0.2523801326751709,0.43456591521477,0.1111111111111111,0.0,0.0,0
::1,::1,4256,8443,10,2310,231.0,452.2983528601448,2.021857023239136,0.2246507803599039,0.4178872435768536,0.1,0.0,0.0,0
::1,::1,8443,13024,9,2435,270.55555555555554,429.9646267391232,2.0146429538726807,0.2518303692340851,0.4338318882617697,0.1111111111111111,0.0,0.0,0
::1,::1,10478,8443,10,2310,231.0,452.2983528601448,2.0345818996429443,0.2260646555158827,0.4205220951222242,0.1,0.0,0.0,0
::1,::1,8443,6349,9,2435,270.55555555555554,429.9646267391232,2.0010299682617188,0.2501287460327148,0.4311459026422977,0.1111111111111111,0.0,0.0,0
::1,::1,6385,8443,10,2310,231.0,452.2983528601448,2.015002965927124,0.2238892184363471,0.416772666913355,0.1,0.0,0.0,0
::1,::1,6359,8443,10,2310,231.0,452.2983528601448,2.034940004348755,0.2261044449276394,0.4205499843809754,0.1,0.0,0.0,0
::1,::1,6103,8443,10,2310,231.0,452.2983528601448,2.0213749408721924,0.2245972156524658,0.4178075742773735,0.1,0.0,0.0,0
::1,::1,8443,2208,9,2435,270.55555555555554,429.9646267391232,2.0148069858551025,0.2518508732318878,0.4339808989012317,0.1111111111111111,0.0,0.0,0
::1,::1,6058,8443,10,2310,231.0,452.2983528601448,2.0284430980682373,0.2253825664520263,0.419306528559907,0.1,0.0,0.0,0
::1,::1,8443,8473,9,2435,270.55555555555554,429.9646267391232,2.0191519260406494,0.2523939907550812,0.4347387343737596,0.1111111111111111,0.0,0.0,0
::1,::1,6202,8443,11,2374,215.8181818181818,433.9136525292096,2.021507024765014,0.2021507024765014,0.4012023350612131,0.0909090909090909,0.0,0.0,0
::1,::1,8443,10489,9,2435,270.55555555555554,429.9646267391232,2.022274971008301,0.2527843713760376,0.4356021638286862,0.1111111111111111,0.0,0.0,0
::1,::1,8443,8671,9,2435,270.55555555555554,429.9646267391232,2.027881860733032,0.253485232591629,0.4367936815205406,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6226,9,2435,270.55555555555554,429.9646267391232,2.017113208770752,0.252139151096344,0.4341712256446245,0.1111111111111111,0.0,0.0,0
::1,::1,8443,8600,9,2435,270.55555555555554,429.9646267391232,2.0164570808410645,0.252057135105133,0.4343965415984458,0.1111111111111111,0.0,0.0,0
::1,::1,8443,11812,9,2435,270.55555555555554,429.9646267391232,2.0246198177337646,0.2530774772167206,0.4358483628309965,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6205,9,2435,270.55555555555554,429.9646267391232,2.026097059249878,0.2532621324062347,0.4358951953976065,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6094,9,2435,270.55555555555554,429.9646267391232,2.010343074798584,0.251292884349823,0.4330007858023598,0.1111111111111111,0.0,0.0,0
::1,::1,8443,4247,9,2435,270.55555555555554,429.9646267391232,2.013767004013061,0.2517208755016327,0.4337516792279977,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6203,9,2435,270.55555555555554,429.9646267391232,2.0150320529937744,0.2518790066242218,0.4340196969464586,0.1111111111111111,0.0,0.0,0
::1,::1,8443,4251,9,2435,270.55555555555554,429.9646267391232,2.0439348220825195,0.2554918527603149,0.4391195771919328,0.1111111111111111,0.0,0.0,0
::1,::1,6190,8443,10,2310,231.0,452.2983528601448,2.030081987380981,0.2255646652645535,0.41921234029798,0.1,0.0,0.0,0
::1,::1,6186,8443,10,2310,231.0,452.2983528601448,2.035810947418213,0.2262012163798014,0.4211092303037258,0.1,0.0,0.0,0
::1,::1,6204,8443,10,2310,231.0,452.2983528601448,2.018939018249512,0.224326557583279,0.4170552022255592,0.1,0.0,0.0,0
::1,::1,8443,11863,9,2435,270.55555555555554,429.9646267391232,2.038322925567627,0.2547903656959533,0.43877160553505,0.1111111111111111,0.0,0.0,0
::1,::1,8443,9453,10,2499,249.9,396.5066077633512,2.012101173400879,0.2235667970445421,0.4159063452411676,0.1,0.0,0.0,0
::1,::1,8443,6351,9,2435,270.55555555555554,429.9646267391232,2.0289618968963623,0.2536202371120453,0.4367345920619462,0.1111111111111111,0.0,0.0,0
::1,::1,10826,8443,10,2310,231.0,452.2983528601448,2.026693820953369,0.2251882023281521,0.419023055580865,0.1,0.0,0.0,0
::1,::1,9868,8443,10,2310,231.0,452.2983528601448,2.021314144134521,0.2245904604593912,0.4185075655989645,0.1,0.0,0.0,0
::1,::1,8844,8443,10,2310,231.0,452.2983528601448,2.0253210067749023,0.2250356674194336,0.4184242928671923,0.1,0.0,0.0,0
::1,::1,9992,8443,10,2310,231.0,452.2983528601448,2.021577835083008,0.2246197594536675,0.4178941363543496,0.1,0.0,0.0,0
::1,::1,8443,10853,9,2435,270.55555555555554,429.9646267391232,2.017789125442505,0.2522236406803131,0.4346874294279637,0.1111111111111111,0.0,0.0,0
::1,::1,10754,8443,10,2310,231.0,452.2983528601448,2.0300540924072266,0.2255615658230251,0.4196122714958072,0.1,0.0,0.0,0
::1,::1,8443,10659,9,2435,270.55555555555554,429.9646267391232,2.023306131362915,0.2529132664203644,0.4358902729027856,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6399,9,2435,270.55555555555554,429.9646267391232,2.0195841789245605,0.25244802236557,0.4349067828373913,0.1111111111111111,0.0,0.0,0
::1,::1,8443,4260,9,2435,270.55555555555554,429.9646267391232,2.024175882339477,0.2530219852924347,0.4358541216525995,0.1111111111111111,0.0,0.0,0
::1,::1,8443,11864,9,2435,270.55555555555554,429.9646267391232,2.023158073425293,0.2528947591781616,0.4356335245983822,0.1111111111111111,0.0,0.0,0
::1,::1,11149,8443,10,2308,230.8,452.3584419462071,2.0201539993286133,0.224461555480957,0.4173568566100027,0.1,0.0,0.0,0
::1,::1,9863,8443,10,2310,231.0,452.2983528601448,2.015951871871948,0.2239946524302164,0.4166256989299391,0.1,0.0,0.0,0
::1,::1,4390,8443,10,2311,231.1,452.2686038185715,2.028557062149048,0.225395229127672,0.4192012685162338,0.1,0.0,0.0,0
::1,::1,8443,10782,9,2435,270.55555555555554,429.9646267391232,2.012148141860962,0.2515185177326202,0.4331970346461613,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6138,9,2435,270.55555555555554,429.9646267391232,2.020951986312866,0.2526189982891083,0.4353746426403972,0.1111111111111111,0.0,0.0,0
::1,::1,8443,8826,9,2435,270.55555555555554,429.9646267391232,2.01334285736084,0.251667857170105,0.4336430547782554,0.1111111111111111,0.0,0.0,0
::1,::1,8443,10735,9,2435,270.55555555555554,429.9646267391232,2.0209169387817383,0.2526146173477173,0.4355159296433966,0.1111111111111111,0.0,0.0,0
::1,::1,10805,8443,10,2310,231.0,452.2983528601448,2.0252981185913086,0.2250331242879232,0.4186765785652406,0.1,0.0,0.0,0
::1,::1,8479,8443,10,2311,231.1,452.2686038185715,2.027235984802246,0.2252484427558051,0.4190517734968476,0.1,0.0,0.0,0
::1,::1,8443,10738,9,2435,270.55555555555554,429.9646267391232,2.0304651260375977,0.2538081407546997,0.437280587578572,0.1111111111111111,0.0,0.0,0
::1,::1,9988,8443,10,2310,231.0,452.2983528601448,2.025229930877685,0.2250255478752983,0.4188018250693797,0.1,0.0,0.0,0
::1,::1,8443,2113,9,2435,270.55555555555554,429.9646267391232,2.0249898433685303,0.2531237304210663,0.4358502832531831,0.1111111111111111,0.0,0.0,0
::1,::1,10722,8443,10,2310,231.0,452.2983528601448,2.023946046829224,0.2248828940921359,0.4184733872832593,0.1,0.0,0.0,0
::1,::1,8443,4239,9,2435,270.55555555555554,429.9646267391232,2.025499105453491,0.2531873881816864,0.4358542893823661,0.1111111111111111,0.0,0.0,0
::1,::1,10883,8443,10,2310,231.0,452.2983528601448,2.0284411907196045,0.2253823545244005,0.4192015212244671,0.1,0.0,0.0,0
::1,::1,8443,4303,9,2435,270.55555555555554,429.9646267391232,2.0078511238098145,0.2509813904762268,0.4324421591563961,0.1111111111111111,0.0,0.0,0
::1,::1,6208,8443,10,2310,231.0,452.2983528601448,2.036436080932617,0.2262706756591797,0.4206520524610646,0.1,0.0,0.0,0
::1,::1,6280,8443,10,2310,231.0,452.2983528601448,2.0390310287475586,0.2265590031941732,0.4216482602575687,0.1,0.0,0.0,0
::1,::1,8529,8443,10,2311,231.1,452.2686038185715,2.027961015701294,0.2253290017445882,0.4189934766140005,0.1,0.0,0.0,0
::1,::1,2184,8443,10,2311,231.1,452.2686038185715,2.009984016418457,0.2233315573798285,0.4153867340042058,0.1,0.0,0.0,0
::1,::1,6321,8443,10,2310,231.0,452.2983528601448,2.024013996124268,0.2248904440138075,0.418010633606295,0.1,0.0,0.0,0
::1,::1,6291,8443,10,2310,231.0,452.2983528601448,2.0337839126586914,0.2259759902954101,0.4203251853161099,0.1,0.0,0.0,0
::1,::1,10726,8443,10,2310,231.0,452.2983528601448,2.029371976852417,0.2254857752058241,0.4194685007022778,0.1,0.0,0.0,0
::1,::1,8443,10842,9,2435,270.55555555555554,429.9646267391232,2.0294711589813232,0.2536838948726654,0.4358059968694601,0.1111111111111111,0.0,0.0,0
::1,::1,8443,13049,9,2435,270.55555555555554,429.9646267391232,2.0264270305633545,0.2533033788204193,0.4360923019464195,0.1111111111111111,0.0,0.0,0
::1,::1,8443,11882,9,2435,270.55555555555554,429.9646267391232,2.02905797958374,0.2536322474479675,0.4369435194778609,0.1111111111111111,0.0,0.0,0
::1,::1,10013,8443,10,2310,231.0,452.2983528601448,2.021692991256714,0.2246325545840793,0.4178090381173387,0.1,0.0,0.0,0
::1,::1,10765,8443,10,2310,231.0,452.2983528601448,2.0377039909362797,0.2264115545484754,0.4212855986398693,0.1,0.0,0.0,0
::1,::1,8443,8807,9,2435,270.55555555555554,429.9646267391232,2.014167070388794,0.2517708837985992,0.4336320214062276,0.1111111111111111,0.0,0.0,0
::1,::1,8443,11840,9,2435,270.55555555555554,429.9646267391232,2.031658887863159,0.2539573609828949,0.437525885635884,0.1111111111111111,0.0,0.0,0
::1,::1,8443,2158,9,2435,270.55555555555554,429.9646267391232,2.0192410945892334,0.2524051368236542,0.43467828077507,0.1111111111111111,0.0,0.0,0
::1,::1,8443,11156,9,2435,270.55555555555554,429.9646267391232,2.0212950706481934,0.2526618838310241,0.4347918423751655,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6335,9,2435,270.55555555555554,429.9646267391232,2.0255110263824463,0.2531888782978058,0.4362180784181277,0.1111111111111111,0.0,0.0,0
::1,::1,8443,10002,9,2435,270.55555555555554,429.9646267391232,2.0287458896636963,0.253593236207962,0.4367425092595757,0.1111111111111111,0.0,0.0,0
::1,::1,8570,8443,10,2311,231.1,452.2686038185715,2.023203134536743,0.2248003482818603,0.4183049083404099,0.1,0.0,0.0,0
::1,::1,8443,9464,9,2435,270.55555555555554,429.9646267391232,2.0241990089416504,0.2530248761177063,0.4359830229038955,0.1111111111111111,0.0,0.0,0
::1,::1,6294,8443,10,2310,231.0,452.2983528601448,2.039466857910156,0.226607428656684,0.4215643575663375,0.1,0.0,0.0,0
::1,::1,8511,8443,10,2311,231.1,452.2686038185715,2.015954971313477,0.2239949968126085,0.4166360559590243,0.1,0.0,0.0,0
::1,::1,8443,4464,9,2435,270.55555555555554,429.9646267391232,2.0130858421325684,0.251635730266571,0.433418263574078,0.1111111111111111,0.0,0.0,0
::1,::1,8443,10797,9,2435,270.55555555555554,429.9646267391232,2.0242879390716557,0.2530359923839569,0.4355934679478572,0.1111111111111111,0.0,0.0,0
::1,::1,2141,8443,10,2311,231.1,452.2686038185715,2.0182039737701416,0.2242448859744601,0.4171610870187548,0.1,0.0,0.0,0
::1,::1,10683,8443,10,2309,230.9,452.32829891573226,2.0176470279693604,0.2241830031077067,0.4169079821691629,0.1,0.0,0.0,0
::1,::1,8443,9466,9,2435,270.55555555555554,429.9646267391232,2.028110980987549,0.2535138726234436,0.4365657074616448,0.1111111111111111,0.0,0.0,0
::1,::1,6356,8443,10,2310,231.0,452.2983528601448,2.033867120742798,0.2259852356380886,0.420362536166441,0.1,0.0,0.0,0
::1,::1,11883,8443,10,2310,231.0,452.2983528601448,2.0294651985168457,0.2254961331685384,0.4194640553092321,0.1,0.0,0.0,0
::1,::1,8443,8486,9,2435,270.55555555555554,429.9646267391232,2.024604082107544,0.253075510263443,0.4356549398987576,0.1111111111111111,0.0,0.0,0
::1,::1,4295,8443,10,2311,231.1,452.2686038185715,2.0100460052490234,0.2233384450276692,0.4155661362286116,0.1,0.0,0.0,0
::1,::1,8443,11834,9,2435,270.55555555555554,429.9646267391232,2.0154359340667725,0.2519294917583465,0.4338874653472916,0.1111111111111111,0.0,0.0,0
::1,::1,8443,10686,9,2435,270.55555555555554,429.9646267391232,2.0094919204711914,0.2511864900588989,0.4326976742299349,0.1111111111111111,0.0,0.0,0
::1,::1,8443,9938,9,2435,270.55555555555554,429.9646267391232,2.024467945098877,0.2530584931373596,0.4360421433328909,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6152,9,2435,270.55555555555554,429.9646267391232,2.022732973098755,0.2528416216373443,0.4355519412459064,0.1111111111111111,0.0,0.0,0
::1,::1,8443,11871,9,2435,270.55555555555554,429.9646267391232,2.0185461044311523,0.252318263053894,0.4343723637743076,0.1111111111111111,0.0,0.0,0
::1,::1,4468,8443,10,2311,231.1,452.2686038185715,2.009693145751953,0.2232992384168836,0.4154163326021881,0.1,0.0,0.0,0
::1,::1,4346,8443,10,2311,231.1,452.2686038185715,2.029132127761841,0.2254591253068712,0.419272862368343,0.1,0.0,0.0,0
::1,::1,9936,8443,10,2310,231.0,452.2983528601448,2.0219788551330566,0.2246643172370063,0.4181212261398483,0.1,0.0,0.0,0
::1,::1,8619,8443,10,2311,231.1,452.2686038185715,2.020688056945801,0.2245208952162,0.4176879112520706,0.1,0.0,0.0,0
::1,::1,9474,8443,10,2310,231.0,452.2983528601448,2.0282931327819824,0.2253659036424425,0.4191953678464291,0.1,0.0,0.0,0
::1,::1,8833,8443,10,2310,231.0,452.2983528601448,2.027151107788086,0.225239011976454,0.4191655822589029,0.1,0.0,0.0,0
::1,::1,8443,10802,9,2435,270.55555555555554,429.9646267391232,2.013593912124634,0.2516992390155792,0.4334963727075189,0.1111111111111111,0.0,0.0,0
::1,::1,8583,8443,10,2311,231.1,452.2686038185715,2.0244929790496826,0.2249436643388536,0.4183425693363699,0.1,0.0,0.0,0
::1,::1,8443,4285,9,2435,270.55555555555554,429.9646267391232,2.0278091430664062,0.2534761428833008,0.4365866735315611,0.1111111111111111,0.0,0.0,0
::1,::1,8443,9873,9,2435,270.55555555555554,429.9646267391232,2.027042865753174,0.2533803582191467,0.4364479486203118,0.1111111111111111,0.0,0.0,0
::1,::1,10006,8443,10,2310,231.0,452.2983528601448,2.0161690711975098,0.2240187856886122,0.4169523528534956,0.1,0.0,0.0,0
::1,::1,10524,8443,10,2310,231.0,452.2983528601448,2.0343239307403564,0.226035992304484,0.4204510057017946,0.1,0.0,0.0,0
